"KL_gumbel_ECM","KL_gumbel_Bayes","KL_normal"
0.0204784318283469,0.0218554195625212,0.0264539334593956
0.0290062198895733,0.0274803956778034,0.0674610584864013
0.0173761140827891,0.0142738292991161,0.0183409814786082
0.0208984872129721,0.0189466580179485,0.017834106544453
0.0261158662915561,0.0201590527790823,0.0226482363773086
0.0224721429218123,0.0205215985848672,0.0188965776624741
0.0222451905937347,0.0192555544791997,0.0169316300811823
0.024709811045134,0.0142790908692115,0.0382422421761415
0.01099580544043,0.011281751005892,0.011741640267905
0.0164288326060522,0.0161071829640136,0.0128510055370663
0.0116659650436973,0.0103491311254538,0.0113729386524941
0.0139050143208238,0.0146114473074617,0.0118526732817139
0.0169718035623516,0.0165326586912944,0.0260418642281838
0.0164045048560871,0.0146847397161782,0.0349076190103267
0.00729728394080029,0.00767477148836592,0.0208362879780699
0.0201818124470101,0.0194100183431411,0.0209536852079957
0.0221671620820372,0.0202543704415345,0.0218611202934133
0.0172357244106875,0.0187959407306688,0.0202245353015946
0.010396387363345,0.0108615308877185,0.0119403383760016
0.0214900681413844,0.0219674502363294,0.0248062958421094
0.0186996162418067,0.0175849949907734,0.031738704091997
0.0150990073532687,0.0132109198767496,0.0151466831466298
0.0142270259174692,0.0145919478140981,0.0196718076872844
0.0225082864004343,0.0202012785418717,0.026933250584218
0.00954458015374553,0.00996235906288679,0.0211646754986772
0.010653307812037,0.0107016143480012,0.00991744229804819
0.0166989007786544,0.0170132283419796,0.0147067008111068
0.00847703852627967,0.0086695990769067,0.0171669664810281
0.0150067235285963,0.0150528272682164,0.0140048829961856
0.0285244937144278,0.0285482178236464,0.0240759950921495
0.0151605380406988,0.0140164425735928,0.0147325967735487
0.0298645870540645,0.0272471230729298,0.0472480463448179
0.0225919726644101,0.0239104074727814,0.0232575366378477
0.0151472198604417,0.0155317803335953,0.0135773547187286
0.0129735423758382,0.012186568975936,0.0225399296875318
0.0194863897874305,0.0195261170928553,0.0252175382769978
0.0158904845906578,0.0152514503551212,0.0132883202869922
0.0341271046491721,0.0337885382014921,0.0325618075294261
0.0328325155079089,0.0286488660391332,0.0651628236837143
0.0184237432066214,0.0172646914742872,0.0180394789891809
0.0214769192019651,0.0200744263113645,0.0218446551660571
0.0216956240916507,0.022124322252604,0.0196406000340537
0.0115371679694076,0.0110739525767018,0.00954475466762591
0.0125323682086547,0.0119346647148234,0.0120967989127737
0.020025829465699,0.0191503786864954,0.0150995442621978
0.01474964929021,0.0144608248528766,0.0204651412238319
0.0456298268634492,0.0249502587086256,0.0322332383565012
0.0312141889937225,0.0268886292080507,0.0450848133364977
0.0172419774330088,0.0152637117296683,0.0243933583523809
0.0225251736593701,0.020506807317062,0.017914685224363
0.0217518604865154,0.020223682197223,0.0318567468149475
0.0162510620796685,0.0166615709547192,0.0311524684276195
0.0208767083130024,0.019612804714137,0.0225731803500375
0.0168896604304831,0.0161940163439414,0.0150427624533946
0.0291780406339024,0.0276745473141491,0.0372511384273754
0.0299780257038221,0.0287375108036365,0.0240255451868618
0.0165967642194605,0.0144142527245407,0.0139671454073116
0.0196820392962493,0.0185715883281722,0.0150946451715476
0.0266749388581644,0.0253813519189048,0.0341333565414558
0.0138410920510739,0.014031643455773,0.0221590128912107
0.0196523831118851,0.0170889222943724,0.0267353602520454
0.0167886403444187,0.0136018927630327,0.0201639276389218
0.0200281985269949,0.0196851436779574,0.0469144564027858
0.0276137073801049,0.0250857202445898,0.0398318702275079
0.0126051853161359,0.0120623105360641,0.013792392593256
0.0420934805157488,0.0386296224073057,0.0680687232221353
0.0196965137777309,0.0175381773108298,0.04230836421222
0.015690606116977,0.0161059828573146,0.0105777790825924
0.0143127356909846,0.0146385735007324,0.0171536343440181
0.0105560932453775,0.0114788925351346,0.0108763653212209
0.0180169103371921,0.0169791243354807,0.0246633737038358
0.0404114201521072,0.0357477371050361,0.0160501836094292
0.0260695391609221,0.0282602129252133,0.0390927308388064
0.0128721288367369,0.0137266838619173,0.0287494387805364
0.0136812400775199,0.0144347216142666,0.0774485666996491
0.0144819846041928,0.0147592965726855,0.0345900040584512
0.0189654636428809,0.0178075669663973,0.0172057214347673
0.0180991309488206,0.0168553299884457,0.0233090777382425
0.0120810736552003,0.0113451954643223,0.0088067982848033
0.0199776566016644,0.0161866222018868,0.00822862565710134
0.0117086807957057,0.0123227113877563,0.0114850237051036
0.0128594197380102,0.0125051606709132,0.0280095106942379
0.0111302567636696,0.0106230401021523,0.00923757401353663
0.0179524757484997,0.0185510324161121,0.0177460052431336
0.0154184930896668,0.0156747416075919,0.0127310398902109
0.0277890960513675,0.0249440744199972,0.0213755933651272
0.0182721816820967,0.0170403281104221,0.0142859154093959
0.0119635629381929,0.0111700954325946,0.0392933029409276
0.0194294460766984,0.0179346987640015,0.0270925198671165
0.0263994562867183,0.0255057150522122,0.0636777259358977
0.0134637788127997,0.0128097191678992,0.0178245675111889
0.0137992149666037,0.0134732068506169,0.0276835656753436
0.016411775161218,0.0166827897780002,0.0202401376714625
0.0171434009477435,0.0152041794202252,0.0163000593551458
0.0104350491508007,0.0100127374753934,0.00800079103447042
0.0180408784242875,0.0180949161357077,0.0279619496592194
0.0172089375959951,0.0183908921310612,0.0158553377725768
0.0126495065310632,0.0127512635552668,0.0221937109178316
0.0144899068410221,0.0138835796543695,0.0173401146358428
0.0154718425508209,0.0167016950821974,0.0165797939815633
0.0206771517828109,0.0188430286568472,0.0159493286600471
0.0139368116396755,0.0129205612264649,0.0129907873890649
0.0392105738271389,0.0279449952383068,0.0438357352292006
0.0469367590568662,0.0446376468724516,0.0571973148168006
0.0184611098596497,0.0183231597152042,0.0205579437556793
0.0242267023121944,0.0234469519543965,0.0292097365663171
0.0131913923310186,0.0119183805896489,0.0140595450462025
0.0169318125189649,0.0163731114859058,0.0160255263125133
0.0363836127775559,0.0374531860285507,0.0362137559386512
0.0358367219324295,0.0303502277730932,0.0227426079450382
0.0112681093504749,0.0113194946702538,0.00929169743562468
0.0170804540062425,0.0151697479242213,0.0359987880756216
0.021439126010329,0.0227256047217664,0.0273025425667757
0.0203486398746587,0.0172626607495645,0.0188005181969803
0.0177055639988913,0.0143162960218765,0.0149034396423953
0.0285153358660332,0.0265695765650044,0.032559343185676
0.0163784113599567,0.0181576773293226,0.0158991827226042
0.023561031354293,0.0212068902430873,0.0253338439007669
0.0106145612382561,0.0113394472895464,0.0289436234082187
0.0151352250909719,0.0139270234825386,0.0119126943700201
0.0166250431096259,0.0150277918188286,0.0212593896930075
0.0113646013755031,0.0104268523198858,0.00983676177971073
0.0386236919602734,0.0361649606903838,0.0344946912442312
0.0140924221303491,0.0147314599661326,0.0473567675134169
0.0142073911610151,0.0124110538714964,0.0136885069669965
0.0132600952765975,0.0124061808026361,0.035179296731151
0.020182903716833,0.0224743723952971,0.028280346699983
0.0120007039706337,0.0115922460848252,0.0150633910219196
0.0144676382908096,0.012918782004442,0.015705686953993
0.0252677150833101,0.0227634261900771,0.022669587718456
0.0433184320601784,0.0376268264254254,0.0381976058461938
0.00931678978190708,0.00926684105165945,0.00899845229272179
0.0163020937342676,0.014742612387419,0.0702535596521403
0.0111140291285253,0.0117033593615649,0.0472146275321355
0.0237923095590967,0.0209622271791292,0.0161929091759276
0.0209876846594279,0.0193234472426032,0.0235140082947254
0.0151202301448525,0.0138442093489549,0.0227734055425249
0.017050614343175,0.0138737435034043,0.01831345713505
0.026979726707291,0.0167899446069699,0.0093391474722229
0.0169451989409092,0.0166403687948933,0.0158482232891402
0.027634411094383,0.0264172067642056,0.0321153576787708
0.0116658798664011,0.012060996574172,0.0243048560090732
0.0272871500034256,0.0293151578683802,0.0380719410670838
0.0287505512473546,0.0305873631785933,0.0345928478072995
0.0138076225036626,0.0133277085832043,0.0101855605732639
0.0187530797637891,0.0174295745390086,0.0175585668429389
0.018817132113039,0.0177481918614805,0.0284288639121404
0.0140821671093341,0.0128218257985853,0.0289261560203472
0.0177457780049901,0.0154941214412832,0.012177910894274
0.0318994999770793,0.0309618608776745,0.0426480102255711
0.0113804809537674,0.0118823098530918,0.0147450481141625
0.0155738048974696,0.0143854122328457,0.0174238794385927
0.0206800705939332,0.0171278763893305,0.0193057482745418
0.0418280755144074,0.0354046772978208,0.0453039776851521
0.0327533900380183,0.0286186510867572,0.0292013588733352
0.0907503323986481,0.0846508594944146,0.0741310204322077
0.0154835353486338,0.0160614433827129,0.0178675580136344
0.0325645207587803,0.0306188537090948,0.0457401078544209
0.0118840412211254,0.0116163613578611,0.010474637346951
0.0176718583700312,0.0177076822928125,0.0147100939131254
0.0291517174574607,0.0241523076147003,0.0178942252630687
0.024098817004564,0.022612198363986,0.0299895576417383
0.0323078208826021,0.0329174669361975,0.0276244640327809
0.0216375133935811,0.0189333575592469,0.0416874566483604
0.0132921958331052,0.0128425194152532,0.0193309436472764
0.033811164719293,0.029824314678635,0.0390521220765372
0.0256520164947656,0.0245618370700599,0.0363142925129316
0.0334792917202807,0.0244334829795895,0.0348371451421951
0.0154420202710313,0.0151641319610421,0.0151585148547488
0.016098341029649,0.0149197334606729,0.0553151255505332
0.0122169086240119,0.0113990152075634,0.0118656991435732
0.0109444325681755,0.0103871752892764,0.0146248387083887
0.0224541510832669,0.0213775268866458,0.0166772011711318
0.0228276154149566,0.0207917271165007,0.0280253388436308
0.0156858184525723,0.0154094960913712,0.0174823668291752
0.0132672658502629,0.0135604773706963,0.0219693132392871
0.0244652792489841,0.0210699725939899,0.0270512569944826
0.0266816718648344,0.0223196221524963,0.0210340893787844
0.0211934202262049,0.0228684726473663,0.0205778000734802
0.0130967228140548,0.012226983697662,0.0334500096769176
0.0306277337858524,0.0286997885111086,0.0339715551907785
0.0145313919048005,0.0133795026238866,0.013870665416451
0.0122678624561263,0.0128338521654291,0.0198650738628889
0.021081385776314,0.0202978209325696,0.0208675480006211
0.011909081361772,0.0120209295793022,0.0184573256118022
0.0150246246534098,0.0144895527124063,0.0430360709958362
0.0157338571458365,0.0138146616699847,0.00869725874903053
0.0189056951046862,0.0183786831450707,0.023003478632505
0.0143181655776039,0.0117717136888939,0.0165659190225513
0.0247123709723025,0.0234245463735029,0.019383182807114
0.0141306446979284,0.0129513546326682,0.0138177854815515
0.0169794439348873,0.0200905952081591,0.0207483575919973
0.0129726778344947,0.0131803721391509,0.0328248493363756
0.0130492107255356,0.0121786545710854,0.0176391159356794
0.0104143688938695,0.0108372125079845,0.0165678932263007
0.0116292677152158,0.0112173441827255,0.019148959107099
0.0203312911457672,0.0216389865451967,0.0199847282653805
0.0341650561714419,0.0278394804341741,0.0217695314847075
0.0140313667301291,0.0127754281181154,0.0211791604129311
0.0148244560469525,0.0147033232851774,0.0195594556877472
0.0287043809853603,0.0260473296532037,0.0464393029576629
0.0165427069582957,0.0150906815139095,0.0289585906881001
0.0194576338376479,0.0151607358447939,0.0197987491777054
0.0200220880156194,0.0195708907124276,0.0187839000701235
0.0284516757454057,0.0260957139271101,0.0282664428401639
0.0333714312119676,0.0329534071694732,0.0414075777142144
0.0201783238218449,0.0169241240972337,0.0232220513626731
0.0205628708017445,0.0183101007665474,0.0236944849162064
0.011604565207143,0.0107596200608587,0.0124770646059448
0.012194889913099,0.0106729708791769,0.0200866291159281
0.0149989551043457,0.0160082036889871,0.0174053929321778
0.0249307762790082,0.0231683940591111,0.0248057891497231
0.0134872210719637,0.0136174480085168,0.0134469181073316
0.0244742025463378,0.0225821980008176,0.0209008849317359
0.0204419821525488,0.0166050852396056,0.0597801600546083
0.00903654827590343,0.00877530951962328,0.00675736858121021
0.0462093428721856,0.036859686649113,0.0418113485282595
0.0106561096538679,0.010039879068479,0.0110180297760944
0.0144395576029267,0.016053107753021,0.0234808108157867
0.0406775396285067,0.0405847014928687,0.0398628382459119
0.0206709769441905,0.0184793854798326,0.0249721542530387
0.0113789272587585,0.0104903610623517,0.0100464475394379
0.0140881344683514,0.0125008868560732,0.012129733459811
0.0322132727277327,0.0294150576507353,0.0206430791287445
0.0220151196140937,0.0183460148364114,0.0183838977061946
0.0336379377529655,0.0342159703136998,0.0549283296165026
0.0188284811857313,0.0153273986044812,0.0218076212042773
0.0198994996098718,0.0188501876035713,0.0447566754111926
0.0140229835884575,0.0136066753088198,0.0115831584099597
0.0105923659866962,0.0102072714417229,0.00889506018579354
0.0233447947554114,0.0212098251043338,0.0196635003991994
0.0178612505908171,0.0175719968928807,0.0200413077565695
0.0130587029743462,0.0130435512164219,0.01311628977928
0.0132596120102954,0.0124403860706328,0.0292726910024539
0.0281382623373025,0.0260359383036289,0.0206544232239179
0.0120540153387624,0.0121021628240586,0.0125437073976268
0.0142529551536441,0.0149931791409465,0.0120666367734134
0.0155618824280609,0.0145479905504871,0.0142728324483236
0.0194170869083245,0.0166988985848055,0.0217549344476536
0.0233839920252551,0.0235610998700012,0.0701850283961079
0.0277924895940728,0.0280368939416594,0.0292890991567636
0.0301812089233269,0.0283124175622715,0.0557163304164265
0.0140354964519962,0.0137672372037209,0.0303303718881838
0.0281513829880719,0.0266876907477364,0.0359881326411265
0.023776293002773,0.0203440974048121,0.0201538693730077
0.0154224406501659,0.0143384851329928,0.0118620685990578
0.0117345322705288,0.0115442259939842,0.0135976542169559
0.0220684820550864,0.0183627140950926,0.0440139447068554
0.0281434702135063,0.0285757868395749,0.0279988080536652
0.0132465141499411,0.013201187632177,0.0125273989860121
0.0256351404303355,0.0228669931034148,0.0456497324111441
0.0105924910374715,0.0106626724794219,0.00894485266774307
0.0166130975639217,0.0169427351423612,0.0181854880297256
0.0117824342584063,0.0113184712946809,0.0132432283892858
0.00940948543300878,0.0098418869124886,0.0103235464226686
0.010841220834632,0.0102349192248218,0.0636819764409896
0.0221783797528607,0.0189702402762205,0.0196351132760185
0.0161510761571382,0.0157650002595636,0.020834844982284
0.0243276020313538,0.0213983869228683,0.030612993626824
0.0311632253340952,0.0271831340881633,0.0351396680176472
0.0151822677806981,0.0157817114706203,0.0178976189573309
0.0112777905600838,0.00999286217281443,0.0152754079557123
0.0167261575997158,0.0173140738591571,0.022546153644272
0.0162232024623042,0.01318463194717,0.0116487586980752
0.0110160226419939,0.010640941293296,0.017125401687033
0.0242497059709962,0.0215644720612261,0.0202938864770635
0.0101609792443769,0.0109720148280124,0.0093132144373784
0.0132297378209974,0.0129906789742517,0.0240286333462197
0.0245222459545762,0.0217851192702915,0.0219631926747051
0.0141878629949302,0.0109010296919686,0.0134095486205114
0.0173793979451429,0.0165252391725163,0.0119756675286103
0.0334569675356785,0.0316489500073594,0.0275269078870538
0.0238835156876313,0.021271457364249,0.0190321891133819
0.0206787356581012,0.0161115671176344,0.0140985926076968
0.0424829273467715,0.0385255296037753,0.076968759804564
0.00985223806121738,0.00968876885448886,0.00850142571858295
0.0298493148373139,0.023502103238861,0.0268493093382269
0.0178699277934035,0.0181552076047764,0.0193126410039374
0.0144547366054099,0.0131109366761504,0.0193334029664089
0.0263620291627768,0.0268734073696534,0.0272717568752808
0.0243723079741944,0.0232444920199806,0.0335197655412224
0.0099704791265149,0.0102763620018798,0.0460644759854968
0.0203522225840694,0.0194108723728293,0.0333444023095282
0.0160145374302056,0.0158988138311985,0.0142199597876718
0.0157926350476784,0.0113873474291077,0.0237775092511116
0.0156736531015922,0.0146664645768569,0.0246022679565655
0.0157947440434538,0.0158557422804978,0.0174911121884651
0.0194839344793614,0.0164700528299022,0.0221547542580837
0.0104238156677521,0.010449400756172,0.0133575314838527
0.0258500586497511,0.0237727042397154,0.0253104965579833
0.0109009665188767,0.00983376744519781,0.0110352362165067
0.0210253993717359,0.0175245329121225,0.0346021321210925
0.0203852934025009,0.0203738877725908,0.0204516463120055
0.0171362003678622,0.017526300037095,0.0269269673541006
0.0115658535943525,0.0118837410948028,0.0120072831787212
0.0127561319223885,0.0121342551138953,0.0123028058499486
0.0152153494514653,0.0159181982640188,0.0157163883600278
0.0138224412924299,0.0147433966994276,0.0141866108616632
0.0258765341322614,0.0220337501844698,0.025408068355591
0.0178920812538828,0.0191110789220216,0.0219020358054987
0.0243542935242706,0.0233987796381348,0.0234562132069695
0.0199176642500717,0.0181341904221003,0.0171822413249987
0.0167363520303271,0.0168880358637194,0.019471110004144
0.0092899207421087,0.00962052796687836,0.0345868303587878
0.0135858208651038,0.0131943377321436,0.0217321706334115
0.0211158629005502,0.0142660190921005,0.0182714932661738
0.00892796312121492,0.00927183374260122,0.0143931159492802
0.0292105208575487,0.0281499276079137,0.0285273062462325
0.0177876278710746,0.0181364742049398,0.0241774828593028
0.0131218033919497,0.0123486735200578,0.021673164274869
0.0144968538490969,0.0128637796710257,0.0113755512564095
0.0207221315774408,0.0207987665129513,0.0197925549254382
0.0200555639523833,0.0205335292800218,0.0165618349849445
0.0188059853257249,0.0165678886523776,0.0106997925235715
0.0253923504040618,0.0215409546471458,0.032809400662382
0.0303576439303279,0.0330098826876071,0.0300824257652028
0.0144609654080299,0.01373239798588,0.042012236657656
0.0133797307148128,0.0125726090573737,0.0107451742308685
0.0102840877403174,0.0105354166752337,0.013614647533117
0.0397028108166194,0.0354623397885147,0.0441674465380476
0.0120256363679801,0.0118332046127722,0.0119953434998064
0.0145513131593435,0.0133257728452606,0.022131712326962
0.0207509652071628,0.0211389992807993,0.0332184674990767
0.0256863294081843,0.0203991310569895,0.0203320087845044
0.0113747811082947,0.010701136688324,0.01458330986001
0.0327543276152236,0.0324812354121281,0.0521199620453351
0.0155257267891708,0.0150144994086366,0.0303064992410304
0.0177235974316625,0.0190029541393845,0.0171063005789129
0.0240475524897004,0.0234629558899099,0.0257468959974276
0.0275290932301597,0.0223029293056441,0.026935354300555
0.00983428180579989,0.0100013989929329,0.016607199402187
0.0185277803970001,0.0172869151597691,0.0144912820631962
0.0152422031344995,0.0157379384409699,0.0221872589587941
0.0281396529202401,0.0220610204594741,0.0234826749273157
0.0261852025364098,0.0212383933403416,0.0260459514122382
0.0119006572029948,0.0110378847499758,0.0199990720517403
0.0273261984013908,0.0226787803744108,0.0221286749711384
0.0105657707962277,0.0101105269370146,0.02751093494128
0.011901777845466,0.0114007267430906,0.0145965545980032
0.0267916837756504,0.0200743367008436,0.0111315972494977
0.0168652157430167,0.0172183255999132,0.0154580500173914
0.0213872657440489,0.021903940083901,0.0334507177384638
0.0188461000663959,0.0189041083698896,0.0158378610052171
0.0117219977207935,0.0115984648950678,0.0101641109206664
0.0118788168526216,0.0104165812733911,0.0360890024030326
0.0130313909753889,0.014281819053626,0.0224632331939336
0.0316644235471421,0.0225528581687709,0.0444810380796625
0.021947825208952,0.0232574492385297,0.0216473845148963
0.0193694920217029,0.0155809078195409,0.0172751621980115
0.0254691763560983,0.026261486058741,0.0253897707353408
0.0267246645465327,0.0256273219876828,0.0292155691362528
0.00884424607663463,0.0085432392632428,0.020197706013922
0.0221363153626643,0.0201627723707474,0.0225203724477405
0.0284178564875831,0.0265587774327278,0.0251960731050028
0.0237384708269063,0.0209180702599162,0.015017512579037
0.0150348202823067,0.0160630716990076,0.0126757456914402
0.0359728500878806,0.0248803702435079,0.0363555575128866
0.0187185144649179,0.017906039481966,0.0360783727082856
0.0200120269856835,0.0176667677291689,0.0138875126342335
0.0153174174705472,0.0139802573671705,0.0240357272207235
0.00932703377915587,0.00912828047995229,0.0131873066973278
0.00912531111603728,0.00964655729030752,0.00901787208856477
0.0157846413493941,0.0130690467359854,0.0154654388029246
0.0211387858469745,0.016764841982579,0.0207498885307239
0.0102060929089823,0.0108312060478259,0.013470958420871
0.0200125639350198,0.0160634647447252,0.0189688016466787
0.0160580163499621,0.0158137101375817,0.0326281053889189
0.0154024641904461,0.0123035630778296,0.0256801253292435
0.0133777639872961,0.0130813450336612,0.0362772115812977
0.0126477613030098,0.0142863892899942,0.025284886730254
0.0212748873809909,0.0165317996456856,0.0123725778185211
0.012536804355187,0.0116765482336892,0.00979918816566965
0.0139301678529809,0.0143236895830908,0.0137147576324812
0.0110293062772155,0.0115328814193367,0.0134077666612431
0.0148829154616822,0.0162404477937969,0.0189136657378722
0.0171642078207307,0.0160544407124394,0.0228029059874128
0.0133616388870882,0.0103711545279174,0.015853160693052
