"w1","w1_se","loc","loc_se","scale1","scale1_se","scale2","scale2_se"
0.656549777946187,0.0927664972810147,0.374631636082057,0.203115460328623,1.38722908033831,0.180660207555787,4.66657212315747,0.884153961921205
0.413617569760465,0.0952493670494043,-0.230809907111417,0.234841960684663,1.08070638316504,0.247311994523273,4.77852133967134,0.568262514266236
0.461861928191392,0.0714237499308043,-0.15775318961685,0.125350218517663,0.616569235925285,0.109866127219528,4.67694355505615,0.533589530467603
0.538687057160621,0.0769550205160245,-0.0437637743159136,0.158530802276092,0.913971914295166,0.148950545154455,5.62088133236605,0.742648109963216
0.480044923112882,0.0886908965799701,0.257012971677343,0.191026666996404,1.03477209206417,0.193532351211946,4.82622257734972,0.662077910236174
0.515621291714452,0.0864539674901917,-0.102453178794137,0.195074505287004,0.970392353597977,0.244902809896897,5.78947887950862,0.801035649190254
0.462657910326349,0.100186440569558,-0.0717258646541409,0.230226655356138,1.10945821365535,0.219225337098035,3.81142283291758,0.510038647605393
0.354304555465752,0.0994880908459241,0.299833300907395,0.232871393259393,0.93926676089073,0.31477722760396,4.58776478881012,0.519014798497511
0.37444897418164,0.0898582563285047,0.237256426316228,0.231298492794286,0.98353026492538,0.270839470533917,5.02985596465449,0.549035780446974
0.331655802139221,0.0867356714344578,-0.0942403113003653,0.220425458823105,0.870665741426057,0.218621297378405,4.8456346305502,0.553116782148747
0.273402601500672,0.0904649891972157,-0.0815517300218473,0.214246017067657,0.714465007551814,0.312663655821421,4.11440241883745,0.417020405867093
0.444008744029095,0.082638128765352,0.121732822949572,0.168228104471009,0.813676604338368,0.17580256174455,4.91833657880558,0.597475979498562
0.594406339444596,0.07663892464919,-0.142395416324826,0.202172709338887,1.19113792373485,0.185820499997795,5.98727733626162,0.805341465766098
0.511532891341391,0.0888908075985449,-0.205884592614495,0.172060445951432,0.922022438322364,0.199239369499217,4.51667758528988,0.638328667446312
0.473242167694363,0.0889459274075392,0.0829958453239072,0.216598887263472,1.11878092331982,0.28046761977422,4.93191217413266,0.683013877066946
0.597575013457311,0.076259702985019,-0.129053266855806,0.175149101586517,1.00295940538696,0.1701363009994,5.34439300056767,0.755017999385168
0.464042924409362,0.08743759155435,0.140103201875755,0.184163862098458,0.889391730643427,0.203781883617265,4.45607617689925,0.528867852309622
0.472381500170883,0.0914321419833659,0.055831280620067,0.224495108499029,1.12103681158861,0.266265875900674,5.29016627075425,0.686330870297844
0.471769189699423,0.0847573999451838,0.130069307003726,0.170434251862779,0.858091950528384,0.154247150344734,4.46140414337881,0.577892161145935
0.444637218110901,0.1043911152493,0.640522327095074,0.320251114439176,1.63691966383325,0.4329555923552,4.96853210318929,0.865263423898005
0.662493518876019,0.0917926802912907,0.135234801621527,0.190870165261876,1.2112651856523,0.169234303214751,4.32307948594698,0.834145093694733
0.454075758015908,0.093454881042336,0.359388234609464,0.209438457990801,1.03061373837929,0.251515963334554,4.9446046447818,0.622970391746521
0.395203472675202,0.0881476154656041,0.0254100798591009,0.214708059218289,1.00029959231351,0.178533850232504,4.63716800014466,0.572203220179365
0.437192353842911,0.0811367694427022,-0.0296565073796632,0.230812497769134,0.835112958594852,0.246239297766366,4.99162550143512,0.609699520025394
0.389671630040541,0.0969957013819122,0.172783364144215,0.250734595780911,1.10033726435382,0.240157792882304,4.76845396648466,0.5877161504684
0.661451747420041,0.112121425525003,-0.0103267463310784,0.271983755474,1.6336266477219,0.352846342124224,4.0119044699163,1.02511172398351
0.322557976777439,0.0973052481213748,0.203540020681225,0.260937071380454,1.04568767115434,0.248613250640263,4.52700453383008,0.534304834853645
0.348886298747213,0.0877586504674977,0.155479925355396,0.258484350030274,1.07805738102331,0.277853163620621,5.71558973234651,0.626815145366329
