"w1","w1_se","loc","loc_se","scale1","scale1_se","scale2","scale2_se"
0.678985687769525,0.0813580829053853,0.364970862606134,0.198404666489519,1.38588235753689,0.153660283551308,4.82960346046493,0.618830377376561
0.423797914566131,0.0939817728190252,-0.233112655996097,0.222516848645244,1.04478500844753,0.234574607579235,4.84773702984702,0.517023441014932
0.462911396016183,0.0723492934047281,-0.157773109027887,0.116673081232794,0.593222073156139,0.0975318646127385,4.68767001055354,0.547723453906593
0.543076653667578,0.0749234091439646,-0.0587574860487132,0.161395561068897,0.877081389933643,0.152088034633742,5.74199764323043,0.617606436684635
0.490645723867432,0.0830367742925669,0.23874517818213,0.194437489939379,1.01231089726106,0.169962817004874,4.95235077184039,0.529415364796407
0.503311053647192,0.0806623421928033,-0.0699917775802585,0.175415157927484,0.904923916051143,0.189729561766177,5.76854295168892,0.676652883626667
0.482384183498047,0.0926497699452289,-0.0926535125757097,0.196915953978909,1.07433625903958,0.184019470765542,3.93865942679582,0.396247274390346
0.382744068917333,0.107615628983756,0.275111337961098,0.222273527369414,0.939338440058378,0.342296079346253,4.73906618690508,0.433192220834964
0.401257274159962,0.0907771091419416,0.177108694454377,0.222608981745251,0.988779297489164,0.264706858983891,5.20438644592659,0.438574015594419
0.348703472407504,0.0833262323684605,-0.0843366913534702,0.197764460905446,0.855124892115504,0.154727379383499,4.91973582189851,0.551154246601443
0.254025096441305,0.0971072687771463,-0.0801993660306341,0.191074133302896,0.550163792883562,0.320122966560962,4.11033707446833,0.446076276394302
0.451825637822467,0.0808155220228838,0.118886055658015,0.17857154960824,0.783795253857499,0.177362690292763,4.98359181081449,0.404160630143262
0.600453870897176,0.0755651473306743,-0.148902781258811,0.186950419246503,1.15565753030989,0.156974696279756,6.13428418321716,0.811819199347769
0.529450017470409,0.109983836882814,-0.21521339478687,0.195748965170712,0.93391621974787,0.261430749860008,4.61640829817579,0.631802885726344
0.472163833198173,0.0835784334973352,0.0666452425059399,0.202051243266433,1.0052541118293,0.200411881054819,5.05820513279733,0.54466172994135
0.601334480811941,0.0706946684471276,-0.141673110022102,0.162620696869834,0.961747476459128,0.131201970680616,5.48071648530269,0.508473963540214
0.466065422474902,0.0789160697025669,0.149333515867348,0.164756447537111,0.842363335597994,0.137655097936479,4.52773463416175,0.435461689743705
0.479050897206766,0.0915280538289001,0.0530520889452293,0.224272485238235,1.08088914238316,0.265192555606589,5.38723201545941,0.647506776550331
