"w1","w1_se","loc","loc_se","scale1","scale1_se","scale2","scale2_se"
0.482281052823096,0.0568606271789382,-0.160229785773889,0.0971859560244052,0.724533373666609,0.132932768537933,5.92327698423679,0.42454538710389
0.418238974652487,0.0688684539248395,-0.471224159981962,0.158222035700458,0.92842439046131,0.196413331456308,5.45978817176834,0.470656393815552
0.42027565321782,0.0602573724200868,0.0163584197173936,0.144830485163217,1.01636938189876,0.108874847783024,4.84845783035363,0.379738491124406
0.596825032294474,0.0586755476979975,-0.0346554627508898,0.143493648760165,1.1600843551131,0.155015330177992,5.70896997315302,0.459611533018568
0.528061722936402,0.0562507612813815,-0.171203375863157,0.13615702690615,1.01415569236247,0.12546152747372,5.53208334452376,0.467477302266616
0.49476860792424,0.0579852317449353,0.339587134399056,0.121460825009601,0.87955214299535,0.0995490541936022,4.92044935613332,0.438498283431165
0.587427773468783,0.0551527590565032,-0.0598274153213732,0.132078961458192,1.11769967572193,0.0948902023331158,5.44820301428999,0.501652148598216
0.505198740905712,0.0628598731639842,0.0479128452905881,0.13334969164801,1.00642164218202,0.123364612945352,4.56150266233741,0.34439360713512
0.477278262600752,0.0551679927644765,-0.033187342811215,0.127644299345421,0.93656604644441,0.107990952259494,5.18422621416096,0.337209369202921
0.448296831819058,0.0566156496334572,-0.0380546988930445,0.134913905939814,0.891466880723345,0.125863467274888,5.76894053363624,0.46275677227799
0.428027877378147,0.0787809963935265,0.0306887439427328,0.206332199553561,1.25877441383567,0.195615820490514,4.55789926058019,0.378215049213896
0.59162642477116,0.0594546576850724,-0.0807398769276941,0.132605138900491,1.15343873238859,0.144137449212192,5.48473203983147,0.489355648609384
0.514175708961542,0.0611193647319854,-0.0153757422731852,0.145324312711495,1.10593517935023,0.116316061953894,4.99975856868422,0.447856001398486
0.464133955516885,0.0604052278822677,-0.0393019570397761,0.129214907800756,0.956553564502674,0.129409261680963,4.84811776260459,0.326923655541452
0.535849790154656,0.0634233415489596,0.0891571924662293,0.131484315918797,1.04311613156774,0.128240090866795,4.40226131969795,0.301062646972447
0.479330258831322,0.0620101291815908,0.0759597495559672,0.118041187831826,0.826214486465357,0.133467140576209,4.83496681949786,0.352963201943114
