"w1","w1_se","loc","loc_se","scale1","scale1_se","scale2","scale2_se"
0.869773625254232,0.255188944607237,0.754304964898914,0.250080741146963,0.743662943520236,0.239273355479781,1.29199758345986,1.47087954210121
0.310556157723498,0.162609731464696,1.01457182826923,0.199664035304356,1.62622236023801,0.61228403635344,0.86772467772034,0.198235422873414
0.638827835911487,0.301351563103933,0.648531748610027,0.330529525161689,0.950386597432761,0.294474760421505,0.850869347887726,0.412678698508786
0.68250904495794,0.173737630708502,0.786618787452025,0.216626667604474,1.11114280739318,0.295052151493567,0.976970647094429,0.616014711061577
0.418281992851267,0.187320211660253,1.01330951211564,0.203652943091026,0.723833447040278,0.321884600488558,1.00364352546336,0.272408667507221
0.659024720808349,0.184057136254791,1.02397125874833,0.198129351799486,1.16133440549534,0.377694536141074,0.885553519927174,0.687368346374423
0.68750515307342,0.207491432867576,0.564081619506695,0.240002979254271,0.927208514069189,0.202241595914498,0.904644018738413,0.686392515401069
0.269791751363222,0.266949282119694,0.935827210373125,0.38366559001633,1.01150155615791,0.51293804595233,1.14619473003141,0.327246340708714
0.348980597702148,0.214261930710689,0.880147203945305,0.182263086303675,0.628715800159881,1.03400085639728,0.967146685000545,0.283457707584976
0.0997150259364807,0.142463132571311,0.997305579181334,0.170782575206473,0.691201865297118,1.14822050797741,0.961246755703048,0.143257062827078
0.212482037942701,0.217353876942331,0.929753949148639,0.23138104498517,0.687853187310906,0.599897805964882,1.06181196959383,0.242136987955727
0.624303626478976,0.217865849906722,0.389515841488577,0.242814482345318,0.923274743213067,0.320646944776871,0.90002980078472,0.38596843680811
0.493265074552702,0.207624431756361,0.960793099077715,0.267299556906079,1.18914247984456,0.342578939773766,0.923813100971508,0.352566174575026
0.30708371272347,0.206338182443334,1.0946604303554,0.228346385124247,0.852511278278834,0.38708352469009,0.936475389903126,0.211842791926929
0.607167131961812,0.213594990686313,1.28339379323424,0.308504027832456,1.27360324500543,0.487415404984503,0.953081731843011,0.364240329540095
0.895883111521159,0.173819356049115,0.648103112330241,0.243491423215988,1.11530477630502,0.174628015898051,0.900185933496985,1.28858797296722
0.667492412374769,0.245095643145538,0.741557243661148,0.282571080207165,0.93361578828712,0.340938194576738,1.13142663823234,0.679311465542241
0.267612320483505,0.33399417321198,1.16348483878784,0.362442284834756,0.826368409346904,1.5253422136167,1.05797956102775,0.529523084346378
0.826035057593574,0.186065062855573,0.62786061635506,0.273042118873159,1.27085551973147,0.243276076522414,1.01779543832131,0.566764113799878
0.108936784225694,0.164102840094427,0.935957857976659,0.257685006062973,0.848874294014186,0.700093397068493,1.18761761597586,0.176701443102703
0.801841317009426,0.190426828952936,0.847142328204191,0.265920061879245,1.15748083859484,0.218508994956994,0.910541924406409,0.47435544704982
0.173045611309519,0.155434597004647,1.20818221459481,0.190915608709559,1.02742545810734,1.34773466826946,1.02811425733571,0.182517349634335
0.50064144004933,0.159330414370655,0.890462059527137,0.167886958025507,1.42568261873945,0.415247117712097,0.621098592867691,0.292815439153596
0.18946348446295,0.169786794590328,0.874779291445459,0.232066618814765,1.9648552658912,2.61023882362628,1.06240150792484,0.250860470874651
0.253991538291291,0.206104838956574,1.1698363110035,0.255836507076983,0.786952486922288,0.618936212174944,1.18370189556044,0.254213411011435
0.807055838637795,0.170080839128089,0.753390316223704,0.245944319129683,1.19927973559897,0.223090741825658,0.892275581720283,0.528282368084914
0.405415586797367,0.228718362785738,0.790980586914295,0.29610501153781,1.12930270051587,0.524005738112639,1.20171814242275,0.34458914618841
0.303454050280924,0.200732049764751,1.0668661181289,0.201651330241991,1.24422411513268,0.662685856637769,0.7931916851006,0.205146346844752
0.304109145673337,0.169271041433485,1.14465292238984,0.183126898057629,0.912231714687987,0.514730110793879,0.852334953558942,0.18960860195474
0.105382347728067,0.146791180805223,0.919696318871307,0.173212785351217,2.87473191326083,2.14365261384106,0.843736528464189,0.158347376217673
0.221090523822868,0.227911497874047,1.24298957320594,0.306730510646053,1.33163532903404,0.67775487423864,0.946636338597124,0.226862718053191
0.619714658779717,0.210977816437642,0.979174991952445,0.261789456738563,1.01818653190184,0.337865164455276,1.0480780444438,0.416157120714548
0.431644426977232,0.204068837604987,1.00181275517441,0.317143783115922,1.61963909040806,0.538213772177949,1.02558666636267,0.341012199136906
0.229994378679707,0.175109448834344,1.04724158975277,0.267167260305907,1.19550347063238,0.675382578545765,1.21141988335992,0.230154972909411
0.52648697685269,0.231187325114527,1.3000091717057,0.187993152768865,0.669413934963736,2.02882291668473,1.17486052981489,0.646303556059568
0.538681050096835,0.22049063453316,1.12404981722708,0.282020461093042,1.06280829742777,0.378169995365961,1.21458658585691,0.496412884853627
0.358670041934098,0.189222427731287,1.31162008737282,0.26626895341732,0.957651861670524,0.432557959241397,1.22910933869307,0.288771744584394
0.43822865364322,0.21806214785524,0.913522197349114,0.253448916549531,0.991167553505858,0.403870113634042,1.03399177972808,0.328398706311992
0.517401008075228,0.230304103732207,0.350054739427946,0.326711766536016,1.14111889977569,0.424816348497809,1.20508712081977,0.531064411759936
0.434063407955467,0.211458799525801,1.00644645362696,0.262545391769498,1.02938860967645,0.565594310082624,1.13844244019206,0.410870413629412
0.734075672134517,0.210681614225804,0.742322966170814,0.238096466120973,0.919282250562019,0.227345852683393,1.16230764741017,0.660232620588548
0.369915474918916,0.228103006902584,0.993800177789417,0.250927413854908,1.0595318052576,0.538548161224047,0.890983518776111,0.220360669797918
0.211980438573097,0.189048598827693,1.21411299099769,0.209323485214246,0.946390613061739,0.605489803973313,0.974580601342067,0.220629530268761
0.27310643564494,0.167817282664037,1.17938364266098,0.258560494113008,1.61589695455347,0.732732950369658,1.13353014990776,0.207141300465606
0.346574408409683,0.211320533060131,1.10789611222734,0.313049725328618,1.35852250641925,0.511171522064702,1.10869554462592,0.278026167220992
0.349681700491435,0.233298021014189,0.760694399789731,0.2336940653842,0.981362089664624,1.11395639013891,1.04360587965376,0.431811493589861
0.228064444348189,0.226588618264744,0.979583981302796,0.283216634305956,1.43024946475724,0.922425696785412,0.979299229485975,0.202705759806726
0.46561867356494,0.233545549835722,0.964312990898788,0.238746596037273,0.901178557620906,0.700323947913986,1.07699799272694,0.566023979916445
0.566542937680387,0.235828987398891,0.879333567282763,0.291397509047871,1.037037970889,0.273865445768676,0.943052723507731,0.42053572302702
0.0775060180095044,0.0797857911439609,1.38358920947098,0.145111342191367,2.54844620862638,3.31317547470706,0.862171433191281,0.118149506065967
0.429036407701627,0.216789811985983,1.45699373163766,0.216282991013101,0.772772418122646,0.486112709140043,1.00459079420304,0.313331648936692
0.398306161109207,0.205298460489695,0.853650672088814,0.199362741726449,1.04533447866728,0.495630640542257,0.822177012995641,0.300067773233776
0.162455287856081,0.157131010247514,1.20861333093563,0.220697702843374,1.95338830396683,1.046263890614,0.975327591838173,0.196168756817814
0.512927118702694,0.169018388994191,1.20322051745116,0.232302552728247,1.12115889528589,0.43365363509315,0.966155092282346,0.429970492138053
0.498539526532665,0.196280934720887,0.920581829366829,0.343303625470982,1.34806712256823,0.515683797426057,1.17687658475143,0.551134841720056
0.6163590011448,0.208374539813758,0.812639220044366,0.247863525965329,0.944160202264575,0.253257214740047,1.18579142509647,0.491050489121418
0.427602946232869,0.274921611569709,0.844653552511498,0.371090684242867,1.24245771310446,0.45908997337219,1.10119086336079,0.544049709044756
0.50091702004674,0.258158292938042,0.748540924049458,0.230718462982818,0.658376849922275,0.682585897202334,1.27668466443017,0.409542406418326
0.906552325329736,0.169281672191412,0.441329859913873,0.239945450998115,1.12736425502515,0.197030497242004,0.896687439922905,2.71506260139623
0.304888084227381,0.19931246543482,1.09636428178691,0.230081455071856,1.55215544065799,1.2055709075922,0.997694008042851,0.514984115719672
0.292606681436887,0.20617696405452,1.20507237624733,0.207852909858327,0.610057145514842,0.426257178381472,1.08743602707746,0.233954473756676
0.453404410398125,0.272699130381482,0.696096981536009,0.323739142572924,0.952572771191669,0.499103642096912,1.23417608412084,0.858482115622627
0.531898315616758,0.230208364094511,0.945521881452583,0.217882995331672,0.979128933279361,0.420636145465243,0.805577234652605,0.372577011870243
0.80987833632841,0.144936803300849,1.08550780238043,0.215241952064795,1.06480859701783,0.179536412441591,1.71420870648104,1.01450328464608
0.425362065402933,0.265898480319817,0.979329605947393,0.305094489967099,0.877581905371503,0.351573323052013,0.900980149161425,0.250511336975775
0.198798586543267,0.161807232601541,1.17973516940139,0.136442892567212,0.471471618422732,0.773709179539629,0.866672672073968,0.137492623532989
0.398540966289354,0.196579192447062,0.809483427902342,0.197898433333562,1.18779942254781,0.527247066703773,0.755402121969814,0.225596991447699
0.340215877907648,0.230810945769509,0.947878431425056,0.312292354203368,1.05635489851059,0.609299382978712,1.22590633482053,0.354638782341901
0.256998481555774,0.213317658395928,0.988840012246413,0.258913677629497,0.875166256457641,0.663433537755415,1.06493299084674,0.243724994919542
0.746220737955004,0.186298670772883,0.953997975582806,0.18102301285747,0.75726015906851,0.210299288941447,1.52799985142236,0.879772848886445
0.468110520351296,0.225999983083719,0.590785994173311,0.364720108650633,1.28097949577384,0.455041078678682,1.51476073307677,0.559808359316348
0.852993773353353,0.203046990053784,0.987621993092189,0.264573600763511,1.18972411395112,0.209016670014348,1.2215086221813,8.17075182420674
0.340619089512628,0.18462266659953,1.36594501928911,0.264952272761724,1.10560501575636,0.504079639732393,1.2672913693299,0.359053956638701
0.473868632176445,0.249699351549231,1.14756280774166,0.269355242441526,0.998197710720809,0.394506957384006,0.903757605262824,0.356159408460856
0.462560407684502,0.212878867632543,0.752307803670524,0.177476056092707,0.645513841020902,0.724419276042323,1.08914129885344,0.39741663704402
0.599598726038499,0.206079544955377,0.87535050145912,0.262659684667483,0.929188870470281,0.265175823460932,1.48742154901288,0.578031065708198
0.625479682213274,0.189559275249862,0.77922778478396,0.258828828117841,1.11586095285789,0.284694830648887,1.27007172372022,0.673056969979775
0.328403819699134,0.242484020052705,1.23419331685233,0.335649590782315,1.37156562871574,0.63429275593176,1.07279086810503,0.349204180050486
0.115824920281022,0.1761488852204,1.3061709547017,0.240058585292716,0.80384945305275,0.963665470367719,1.1506703214277,0.178739521199979
0.475782251963144,0.221008067694862,1.09630070220689,0.319139160622503,1.54062865076754,0.468377431087974,1.02062130035358,0.290170003162584
0.749755446837529,0.235235656524286,0.562881279617144,0.286106610084961,1.15993510997261,0.251970688236255,0.794567351711718,0.536999399009831
0.49757610394546,0.174306145732742,0.71308370274776,0.158463514549745,1.12265319379435,0.324680732119339,0.600439531811747,0.225761096609181
0.503036593009578,0.236495508027305,0.922331520688004,0.301619426476701,1.07723114573992,0.485033624504806,1.36885246030529,0.688312830858399
0.575064025874093,0.197605115089007,1.00372887727634,0.237882266267439,1.10316033159789,0.322514957423241,0.912765852052793,0.491820875583983
0.499075367114579,0.284295225387947,1.00200726683631,0.339545683499994,0.99493451486748,0.415269578449351,1.02821800699345,0.729200724629111
0.400163800288369,0.227942431760571,1.03296497525547,0.294122470620094,1.20686711115379,0.932082974987521,1.08743940611558,0.363693146916657
0.476424871922741,0.238079629796516,1.00345118382448,0.288358152710539,1.16755065160969,0.454344400099548,0.994696563010281,0.868765084877457
0.66430654731074,0.206109333456238,0.525200007456308,0.235594056209333,0.807827483793251,0.2183972863347,1.31234508836555,0.474897284086754
0.90630028505078,0.147317513434986,0.368375195999622,0.228917369688404,1.08170983578819,0.158627194418459,0.830614554051736,0.915837136845134
0.346933158170342,0.207319565772801,0.881087841933704,0.27858320872527,1.33647014740203,0.696782867028631,1.16494161744963,0.352645328668636
0.130113026658465,0.168702185822909,1.19635152089542,0.222558386642327,0.711069496871123,0.446061845224111,1.13340334970702,0.194786936632827
0.303192264136221,0.225609849893074,1.17369741399109,0.311930612744265,0.994089917653138,0.516478690851139,1.22262327951827,0.453733857181592
0.531114988176962,0.19506463170481,0.860486940894554,0.264358859126182,1.00933880808481,0.302535299955993,1.25271723952178,0.791139923256634
0.516405685474869,0.243371640355932,0.693429922997635,0.388983563280326,1.35973618479434,0.380067865273484,1.20193376923771,0.488044191094324
0.605279661137591,0.249762247750776,0.780705193853182,0.333215514438567,1.07888560575087,0.388789629871539,1.10302246749516,0.400648328200305
0.195756709117098,0.16268229800953,1.07407925567124,0.22432105728562,1.19604071597085,2.49920969316788,1.13317315550321,0.205405900774677
0.341026465496122,0.204219068034463,0.92103368520783,0.269137451805931,1.33648250639562,0.495481784479884,0.99166110818593,0.331502897327575
0.170178774195959,0.169575278974385,0.990748937511974,0.208689710817572,0.854082180041019,1.57090115213243,1.01004673989464,0.181142410876585
0.629552210165702,0.19166387340225,0.777700221223507,0.198739766768116,0.779097036648045,0.204265151873602,1.40689225854711,0.530942387045903
0.723844639417459,0.209748702251948,0.932346156929026,0.210180584298171,0.92243300665856,0.254413307901583,0.748258828678731,0.473963410330836
0.539495693857171,0.214948790566239,1.1117695589927,0.283730819867155,1.11845288598219,0.603780627525059,1.28005186538023,0.492865612595762
0.399399417042813,0.179976834514091,0.968317042559727,0.249202386109048,1.23832534072175,0.54685256414787,1.10730249279862,0.301025008533678
0.184495735684066,0.154071915455898,1.1194773314359,0.214490192294087,0.699298266238511,0.576613534670315,1.13997966589365,0.187124207731372
0.258327170512407,0.197396341664086,1.03945579509241,0.276713080355546,1.48017848426626,0.723335366710929,1.06387936197118,0.201232569965021
0.441285501037149,0.181485737673254,1.04497966128195,0.190219518452886,0.569388908738284,0.439618403922375,1.28405475243524,0.305391947511528
0.416284102366501,0.201039142471611,1.11622803514074,0.232440821445943,0.87999420250363,0.384291180169442,1.0446309577563,0.266354760897689
0.438431230171961,0.206929756990509,0.928970465132783,0.270181780509428,1.07862501776135,0.417121671799641,1.02183468835885,0.292797774985043
0.653986644144073,0.267433689535536,0.652940164437935,0.331176390267728,1.13211586691157,0.304598124947274,0.912449392639416,1.00223514830234
