"w1","w1_se","loc","loc_se","scale1","scale1_se","scale2","scale2_se"
0.483298661498178,0.0543981528961375,-0.152272506808603,0.0987773616005633,0.744041042541617,0.109447267476725,5.93336900891623,0.508461958671811
0.426904346089039,0.0646586266705636,-0.491112267082237,0.160140035201542,0.991352561209775,0.20083440280731,5.41032025365384,0.433479151524216
0.4105154404636,0.0616681544051843,0.00728571314291666,0.149351178923114,1.02771941665547,0.145633237246687,4.80619407983438,0.397184045781706
0.588595412113122,0.0596839684598831,-0.0413575786182023,0.144454133930895,1.16087962956097,0.147750234788335,5.65755529095391,0.529442301743389
0.524208538693774,0.0582869695829383,-0.155049796462523,0.118154818228199,1.02243595729948,0.129495823027227,5.49337693559455,0.463034611869802
0.485956292904552,0.0579267795786129,0.341246164216019,0.121009421293604,0.878852933900989,0.107640932298101,4.87135869478357,0.421956045805064
0.573947926579447,0.058783661463826,-0.0603539694430597,0.137803079499846,1.11086236635067,0.124102559706505,5.35143974318192,0.53107092139122
0.492184190661118,0.0628746995237349,0.0497581321582997,0.134160559919919,0.987263405958812,0.13058241139198,4.49405573371736,0.382625002744139
0.47400450248972,0.0554910750914931,-0.00944148693065304,0.123784673121898,0.957370937628777,0.114352022537813,5.12259180821127,0.436645564187735
0.44658791760183,0.0581463433161516,-0.0307763130963485,0.127369944392833,0.917693227087599,0.126274387855001,5.75092868013765,0.522953635378138
0.41168486656947,0.0780170649273727,0.0524269239394534,0.191062985290063,1.22620509860706,0.190498562901261,4.49355749799164,0.42078382470041
0.585316605323756,0.059911071880714,-0.0925095826053561,0.130568969978344,1.15901825233334,0.139788491757147,5.4129570375858,0.537455543064047
0.50660074669352,0.063289912104738,-0.014510206503692,0.150240972719825,1.12360802061459,0.144899364600406,4.92335036629485,0.45062224447984
0.459942406921238,0.0610222214326152,-0.0133614498542185,0.128252408463175,0.968239276632718,0.13114359927871,4.80330508748678,0.428015739978701
0.527762254059975,0.0659178829029371,0.0930000752201408,0.138880360466976,1.04635697323843,0.140743209482406,4.34650216696043,0.395205304340454
